OrderId,CustomerId,Date
2442,356,2018-06-19
2443,170,2018-06-19
2444,382,2018-06-19
2445,21,2018-06-19
2446,102,2018-06-19
2447,91,2018-06-19
2448,127,2018-06-19
2449,7,2018-06-19
2450,241,2018-06-19
2451,141,2018-06-19
2452,151,2018-06-19
2453,260,2018-06-19
2454,203,2018-06-19
2455,194,2018-06-19
2456,266,2018-06-19
2457,74,2018-06-19
2458,15,2018-06-19
2459,93,2018-06-19
2460,15,2018-06-19
2461,305,2018-06-19
2462,207,2018-06-19
2463,64,2018-06-19
2464,232,2018-06-19
2465,291,2018-06-19
2466,121,2018-06-19
2467,369,2018-06-19
2468,107,2018-06-20
2469,151,2018-06-20
2470,197,2018-06-20
2471,226,2018-06-20
2472,140,2018-06-20
2473,143,2018-06-21
2474,151,2018-06-21
2475,35,2018-06-21
2476,6,2018-06-21
2477,209,2018-06-21
2478,223,2018-06-21
2479,102,2018-06-21
2480,81,2018-06-21
2481,115,2018-06-21
2482,179,2018-06-21
2483,101,2018-06-21
2484,11,2018-06-22
2485,176,2018-06-22
2486,42,2018-06-22
2487,274,2018-06-22
2488,105,2018-06-22
2489,126,2018-06-22
2490,7,2018-06-22
2491,210,2018-06-22
2492,22,2018-06-22
2493,321,2018-06-22
2494,85,2018-06-22
2495,71,2018-06-22
2496,96,2018-06-22
2497,146,2018-06-22
2498,349,2018-06-22
2499,285,2018-06-22
2500,186,2018-06-22
2501,294,2018-06-22
2502,330,2018-06-22
2503,40,2018-06-22
2504,351,2018-06-22
2505,226,2018-06-22
2506,132,2018-06-22
2507,303,2018-06-22
2508,205,2018-06-22
2509,239,2018-06-22
2510,171,2018-06-22
2511,246,2018-06-22
2512,80,2018-06-22
2513,251,2018-06-23
2514,216,2018-06-23
2515,149,2018-06-23
2516,300,2018-06-23
2517,249,2018-06-23
2518,332,2018-06-23
2519,325,2018-06-24
2520,330,2018-06-24
2521,37,2018-06-24
2522,110,2018-06-24
2523,180,2018-06-24
2524,47,2018-06-24
2525,228,2018-06-24
2526,199,2018-06-24
2527,164,2018-06-24
2528,154,2018-06-24
2529,229,2018-06-24
2530,203,2018-06-25
2531,313,2018-06-25
2532,265,2018-06-25
2533,19,2018-06-25
2534,16,2018-06-25
2535,355,2018-06-25
2536,18,2018-06-25
2537,353,2018-06-25
2538,204,2018-06-25
2539,186,2018-06-25
2540,333,2018-06-25
2541,323,2018-06-25
2542,142,2018-06-25
2543,342,2018-06-25
2544,288,2018-06-25
2545,249,2018-06-25
2546,62,2018-06-25
2547,45,2018-06-26
2548,364,2018-06-26
2549,358,2018-06-26
2550,59,2018-06-26
2551,290,2018-06-26
2552,296,2018-06-26
2553,220,2018-06-26
2554,112,2018-06-26
2555,257,2018-06-27
2556,32,2018-06-28
2557,192,2018-06-28
2558,337,2018-06-28
2559,240,2018-06-28
2560,109,2018-06-28
2561,370,2018-06-28
2562,13,2018-06-28
2563,157,2018-06-28
2564,151,2018-06-28
2565,246,2018-06-28
2566,15,2018-06-28
2567,354,2018-06-28
2568,337,2018-06-28
2569,308,2018-06-28
2570,141,2018-06-28
2571,160,2018-06-28
2572,194,2018-06-28
2573,389,2018-06-28
2574,235,2018-06-28
2575,93,2018-06-28
2576,51,2018-06-28
2577,378,2018-06-28
2578,252,2018-06-28
2579,321,2018-06-29
2580,194,2018-06-29
2581,137,2018-06-29
2582,359,2018-06-29
2583,287,2018-06-29
2584,155,2018-06-29
2585,76,2018-06-29
2586,337,2018-06-29
2587,135,2018-06-30
2588,210,2018-06-30
2589,145,2018-06-30
2590,4,2018-06-30
2591,61,2018-06-30
2592,159,2018-06-30
2593,133,2018-06-30
2594,56,2018-06-30
2595,94,2018-06-30
2596,307,2018-06-30
2597,249,2018-06-30
2598,264,2018-06-30
2599,119,2018-06-30
2600,292,2018-06-30
2601,379,2018-07-01
2602,322,2018-07-01
2603,60,2018-07-01
2604,165,2018-07-01
2605,355,2018-07-01
2606,50,2018-07-01
2607,274,2018-07-01
2608,285,2018-07-01
2609,21,2018-07-01
2610,71,2018-07-01
2611,286,2018-07-02
2612,237,2018-07-02
2613,233,2018-07-02
2614,355,2018-07-02
2615,260,2018-07-02
2616,200,2018-07-02
2617,98,2018-07-02
2618,341,2018-07-02
2619,155,2018-07-02
2620,340,2018-07-02
2621,117,2018-07-02
2622,8,2018-07-02
2623,49,2018-07-02
2624,77,2018-07-02
2625,285,2018-07-02
2626,249,2018-07-02
2627,151,2018-07-02
2628,291,2018-07-03
2629,84,2018-07-03
2630,245,2018-07-03
2631,364,2018-07-03
2632,234,2018-07-03
2633,116,2018-07-03
2634,288,2018-07-03
2635,251,2018-07-03
2636,21,2018-07-03
2637,68,2018-07-03
2638,227,2018-07-03
2639,32,2018-07-03
2640,378,2018-07-03
2641,207,2018-07-03
2642,85,2018-07-03
2643,38,2018-07-03
2644,111,2018-07-03
2645,321,2018-07-03
2646,111,2018-07-03
2647,23,2018-07-04
2648,272,2018-07-04
2649,104,2018-07-04
2650,246,2018-07-04
2651,254,2018-07-04
2652,87,2018-07-04
2653,216,2018-07-04
2654,368,2018-07-04
2655,216,2018-07-04
2656,310,2018-07-04
2657,172,2018-07-04
2658,149,2018-07-04
2659,201,2018-07-04
2660,169,2018-07-04
2661,142,2018-07-04
2662,40,2018-07-04
2663,224,2018-07-04
2664,119,2018-07-04
2665,394,2018-07-04
2666,139,2018-07-04
2667,139,2018-07-04
2668,221,2018-07-04
2669,2,2018-07-04
2670,55,2018-07-04
2671,323,2018-07-04
2672,313,2018-07-04
2673,306,2018-07-05
2674,332,2018-07-05
2675,2,2018-07-05
2676,391,2018-07-05
2677,53,2018-07-05
2678,232,2018-07-05
2679,306,2018-07-05
2680,324,2018-07-05
2681,32,2018-07-05
2682,55,2018-07-05
2683,165,2018-07-05
2684,391,2018-07-05
2685,66,2018-07-05
2686,255,2018-07-05
2687,187,2018-07-05
2688,256,2018-07-05
2689,107,2018-07-05
2690,85,2018-07-06
2691,363,2018-07-06
2692,269,2018-07-06
2693,146,2018-07-06
2694,250,2018-07-06
2695,262,2018-07-06
2696,312,2018-07-06
2697,39,2018-07-07
2698,293,2018-07-07
2699,373,2018-07-07
2700,150,2018-07-07
2701,393,2018-07-07
2702,312,2018-07-07
2703,231,2018-07-07
2704,334,2018-07-07
2705,186,2018-07-07
2706,121,2018-07-07
2707,383,2018-07-07
2708,283,2018-07-07
2709,272,2018-07-07
2710,165,2018-07-07
2711,278,2018-07-07
2712,382,2018-07-07
2713,77,2018-07-07
2714,364,2018-07-07
2715,237,2018-07-07
2716,343,2018-07-07
2717,20,2018-07-08
2718,154,2018-07-08
2719,201,2018-07-08
2720,341,2018-07-08
2721,316,2018-07-08
2722,187,2018-07-08
2723,196,2018-07-08
2724,247,2018-07-08
2725,395,2018-07-08
2726,120,2018-07-08
2727,305,2018-07-08
2728,135,2018-07-08
2729,112,2018-07-08
2730,128,2018-07-08
2731,330,2018-07-08
2732,243,2018-07-08
2733,222,2018-07-08
2734,199,2018-07-08
2735,212,2018-07-08
2736,155,2018-07-08
2737,47,2018-07-08
2738,291,2018-07-08
2739,13,2018-07-08
2740,298,2018-07-08
2741,140,2018-07-08
2742,181,2018-07-08
2743,146,2018-07-08
2744,369,2018-07-08
2745,257,2018-07-08
2746,395,2018-07-08
2747,271,2018-07-09
2748,284,2018-07-09
2749,293,2018-07-09
2750,97,2018-07-09
2751,1,2018-07-09
2752,39,2018-07-09
2753,349,2018-07-10
2754,295,2018-07-10
2755,225,2018-07-10
2756,334,2018-07-10
2757,314,2018-07-10
2758,175,2018-07-10
2759,41,2018-07-10
2760,345,2018-07-10
2761,16,2018-07-10
2762,6,2018-07-10
2763,385,2018-07-10
2764,393,2018-07-10
2765,335,2018-07-10
2766,27,2018-07-10
2767,346,2018-07-10
2768,65,2018-07-10
2769,45,2018-07-10
2770,291,2018-07-10
2771,165,2018-07-10
2772,352,2018-07-10
2773,122,2018-07-10
2774,77,2018-07-10
2775,138,2018-07-10
2776,71,2018-07-10
2777,116,2018-07-10
2778,292,2018-07-10
2779,368,2018-07-11
2780,2,2018-07-11
2781,397,2018-07-11
2782,231,2018-07-11
2783,193,2018-07-11
2784,155,2018-07-11
2785,367,2018-07-11
2786,97,2018-07-11
2787,101,2018-07-11
2788,90,2018-07-11
2789,327,2018-07-11
2790,328,2018-07-11
2791,244,2018-07-12
2792,311,2018-07-12
2793,364,2018-07-12
2794,369,2018-07-12
2795,353,2018-07-12
2796,370,2018-07-12
2797,241,2018-07-12
2798,132,2018-07-12
2799,16,2018-07-12
2800,391,2018-07-12
2801,29,2018-07-12
2802,298,2018-07-12
2803,245,2018-07-12
2804,155,2018-07-12
2805,380,2018-07-12
2806,271,2018-07-12
2807,271,2018-07-12
2808,138,2018-07-12
2809,1,2018-07-12
2810,22,2018-07-13
2811,368,2018-07-13
2812,276,2018-07-13
2813,29,2018-07-13
2814,232,2018-07-13
2815,240,2018-07-13
2816,81,2018-07-13
2817,374,2018-07-13
2818,129,2018-07-13
2819,42,2018-07-13
2820,18,2018-07-13
2821,387,2018-07-13
2822,240,2018-07-13
2823,227,2018-07-13
2824,131,2018-07-13
2825,242,2018-07-13
2826,85,2018-07-13
2827,378,2018-07-13
2828,167,2018-07-13
2829,9,2018-07-13
2830,246,2018-07-13
2831,172,2018-07-13
2832,321,2018-07-13
2833,96,2018-07-13
2834,385,2018-07-13
2835,123,2018-07-13
2836,62,2018-07-13
2837,400,2018-07-14
2838,215,2018-07-14
2839,48,2018-07-14
2840,392,2018-07-14
2841,121,2018-07-14
2842,25,2018-07-14
2843,251,2018-07-15
2844,147,2018-07-15
2845,350,2018-07-15
2846,53,2018-07-15
2847,389,2018-07-15
2848,142,2018-07-15
2849,273,2018-07-15
2850,108,2018-07-15
2851,291,2018-07-15
2852,203,2018-07-15
2853,103,2018-07-15
2854,258,2018-07-15
2855,61,2018-07-16
2856,34,2018-07-17
2857,210,2018-07-17
2858,274,2018-07-17
2859,81,2018-07-17
2860,145,2018-07-17
2861,358,2018-07-17
2862,56,2018-07-17
2863,7,2018-07-17
2864,156,2018-07-17
2865,240,2018-07-17
2866,68,2018-07-17
2867,158,2018-07-17
2868,373,2018-07-17
2869,144,2018-07-17
2870,192,2018-07-17
2871,98,2018-07-17
2872,204,2018-07-17
2873,215,2018-07-17
2874,52,2018-07-17
2875,370,2018-07-17
2876,271,2018-07-17
2877,37,2018-07-18
2878,234,2018-07-18
2879,107,2018-07-18
2880,131,2018-07-18
2881,375,2018-07-18
2882,392,2018-07-18
2883,194,2018-07-18
2884,113,2018-07-18
2885,304,2018-07-18
2886,97,2018-07-18
2887,5,2018-07-18
2888,312,2018-07-18
2889,342,2018-07-18
2890,156,2018-07-18
2891,358,2018-07-18
2892,205,2018-07-18
2893,272,2018-07-18
2894,77,2018-07-18
2895,136,2018-07-18
2896,8,2018-07-18
2897,287,2018-07-18
2898,320,2018-07-18
2899,8,2018-07-18
2900,291,2018-07-18
2901,17,2018-07-18
2902,232,2018-07-18
2903,73,2018-07-18
2904,99,2018-07-18
2905,39,2018-07-18
2906,200,2018-07-19
2907,251,2018-07-19
2908,25,2018-07-19
2909,162,2018-07-19
2910,307,2018-07-19
2911,225,2018-07-19
2912,130,2018-07-19
2913,19,2018-07-19
2914,126,2018-07-19
2915,155,2018-07-20
2916,23,2018-07-20
2917,359,2018-07-20
2918,50,2018-07-20
2919,302,2018-07-21
2920,396,2018-07-21
2921,17,2018-07-21
2922,78,2018-07-22
2923,77,2018-07-22
2924,77,2018-07-22
2925,331,2018-07-22
2926,379,2018-07-22
2927,80,2018-07-22
2928,297,2018-07-22
2929,386,2018-07-22
2930,313,2018-07-22
2931,26,2018-07-22
2932,14,2018-07-22
2933,173,2018-07-22
2934,380,2018-07-22
2935,130,2018-07-22
2936,358,2018-07-22
2937,17,2018-07-22
2938,388,2018-07-22
2939,289,2018-07-23
2940,347,2018-07-23
2941,338,2018-07-23
2942,303,2018-07-23
2943,235,2018-07-23
2944,184,2018-07-23
2945,356,2018-07-23
2946,30,2018-07-23
2947,397,2018-07-23
2948,383,2018-07-23
2949,242,2018-07-23
2950,127,2018-07-23
2951,88,2018-07-23
2952,123,2018-07-23
2953,399,2018-07-23
2954,31,2018-07-23
2955,164,2018-07-23
2956,296,2018-07-24
2957,162,2018-07-24
2958,290,2018-07-24
2959,315,2018-07-24
2960,247,2018-07-24
2961,82,2018-07-24
2962,7,2018-07-24
2963,159,2018-07-24
2964,103,2018-07-24
2965,364,2018-07-24
2966,318,2018-07-24
2967,3,2018-07-24
2968,86,2018-07-24
2969,383,2018-07-24
2970,343,2018-07-24
2971,307,2018-07-24
2972,267,2018-07-24
2973,248,2018-07-24
2974,278,2018-07-24
2975,47,2018-07-24
2976,136,2018-07-24
2977,176,2018-07-25
2978,108,2018-07-25
2979,75,2018-07-25
2980,231,2018-07-25
2981,2,2018-07-25
2982,353,2018-07-25
2983,305,2018-07-25
2984,371,2018-07-25
2985,132,2018-07-25
2986,319,2018-07-25
2987,355,2018-07-25
2988,304,2018-07-26
2989,275,2018-07-26
2990,88,2018-07-26
2991,358,2018-07-26
2992,102,2018-07-26
2993,53,2018-07-26
2994,90,2018-07-26
2995,131,2018-07-26
2996,275,2018-07-26
2997,317,2018-07-26
2998,116,2018-07-26
2999,265,2018-07-26
3000,369,2018-07-26
3001,10,2018-07-26
3002,32,2018-07-26
3003,135,2018-07-26
3004,353,2018-07-26
3005,19,2018-07-26
3006,305,2018-07-26
3007,19,2018-07-26
3008,3,2018-07-26
3009,156,2018-07-26
3010,190,2018-07-26
3011,289,2018-07-26
3012,216,2018-07-26
3013,223,2018-07-26
3014,230,2018-07-26
3015,166,2018-07-26
3016,273,2018-07-27
3017,47,2018-07-27
3018,141,2018-07-27
3019,5,2018-07-28
3020,366,2018-07-28
3021,213,2018-07-28
3022,309,2018-07-28
3023,322,2018-07-28
3024,205,2018-07-28
3025,38,2018-07-28
3026,66,2018-07-28
3027,265,2018-07-28
3028,331,2018-07-28
3029,285,2018-07-28
3030,353,2018-07-28
3031,162,2018-07-28
3032,117,2018-07-28
3033,52,2018-07-28
3034,63,2018-07-28
3035,345,2018-07-28
3036,131,2018-07-28
3037,56,2018-07-28
3038,62,2018-07-28
3039,55,2018-07-28
3040,334,2018-07-28
3041,273,2018-07-28
3042,140,2018-07-28
3043,239,2018-07-28
3044,86,2018-07-28
3045,42,2018-07-28
3046,358,2018-07-28
3047,342,2018-07-28
3048,317,2018-07-28
3049,62,2018-07-29
3050,213,2018-07-29
3051,269,2018-07-29
3052,236,2018-07-29
3053,234,2018-07-29
3054,79,2018-07-29
3055,275,2018-07-29
3056,118,2018-07-29
3057,168,2018-07-29
3058,256,2018-07-29
3059,318,2018-07-29
3060,101,2018-07-29
3061,69,2018-07-29
3062,253,2018-07-29
3063,181,2018-07-29
3064,109,2018-07-29
3065,280,2018-07-29
3066,166,2018-07-29
3067,256,2018-07-29
3068,12,2018-07-29
3069,237,2018-07-29
3070,378,2018-07-30
3071,175,2018-07-30
3072,365,2018-07-30
3073,364,2018-07-30
3074,312,2018-07-30
3075,369,2018-07-30
3076,76,2018-07-30
3077,15,2018-07-30
3078,42,2018-07-30
3079,58,2018-07-30
3080,326,2018-07-30
3081,244,2018-07-30
3082,32,2018-07-30
3083,301,2018-07-30
3084,253,2018-07-30
3085,117,2018-07-30
3086,275,2018-07-31
3087,288,2018-08-01
3088,340,2018-08-01
3089,294,2018-08-02
3090,298,2018-08-02
3091,172,2018-08-02
3092,364,2018-08-02
3093,247,2018-08-02
3094,161,2018-08-02
3095,360,2018-08-02
3096,215,2018-08-02
3097,47,2018-08-02
3098,384,2018-08-02
3099,362,2018-08-02
3100,352,2018-08-02
3101,203,2018-08-02
3102,26,2018-08-02
3103,342,2018-08-02
3104,50,2018-08-02
3105,220,2018-08-02
3106,388,2018-08-02
3107,383,2018-08-02
3108,94,2018-08-02
3109,358,2018-08-02
3110,307,2018-08-02
3111,319,2018-08-02
3112,283,2018-08-02
3113,18,2018-08-02
3114,395,2018-08-03
3115,385,2018-08-03
3116,60,2018-08-03
3117,284,2018-08-03
3118,301,2018-08-03
3119,336,2018-08-03
3120,230,2018-08-03
3121,362,2018-08-03
3122,205,2018-08-03
3123,155,2018-08-03
3124,308,2018-08-03
3125,378,2018-08-04
3126,63,2018-08-04
3127,340,2018-08-04
3128,100,2018-08-04
3129,267,2018-08-04
3130,110,2018-08-04
3131,315,2018-08-04
3132,311,2018-08-04
3133,198,2018-08-04
3134,72,2018-08-04
3135,381,2018-08-04
3136,140,2018-08-04
3137,275,2018-08-04
3138,277,2018-08-04
3139,195,2018-08-04
3140,316,2018-08-04
3141,106,2018-08-04
3142,155,2018-08-04
3143,116,2018-08-04
3144,150,2018-08-04
3145,210,2018-08-04
3146,180,2018-08-04
3147,36,2018-08-04
3148,230,2018-08-04
3149,94,2018-08-04
3150,233,2018-08-05
3151,229,2018-08-05
3152,90,2018-08-05
3153,160,2018-08-05
3154,310,2018-08-05
3155,74,2018-08-05
3156,365,2018-08-05
3157,29,2018-08-06
3158,351,2018-08-06
3159,213,2018-08-06
3160,125,2018-08-06
3161,109,2018-08-06
3162,159,2018-08-06
3163,188,2018-08-06
3164,377,2018-08-06
3165,196,2018-08-06
3166,335,2018-08-06
3167,359,2018-08-06
3168,361,2018-08-06
3169,72,2018-08-06
3170,231,2018-08-06
3171,380,2018-08-06
3172,137,2018-08-06
3173,146,2018-08-06
3174,124,2018-08-06
3175,354,2018-08-06
3176,244,2018-08-06
3177,314,2018-08-06
3178,31,2018-08-06
3179,239,2018-08-06
3180,233,2018-08-06
3181,291,2018-08-06
3182,391,2018-08-07
3183,395,2018-08-07
3184,163,2018-08-07
3185,79,2018-08-07
3186,246,2018-08-08
3187,223,2018-08-08
3188,192,2018-08-08
3189,47,2018-08-08
3190,279,2018-08-08
3191,179,2018-08-08
3192,343,2018-08-08
3193,51,2018-08-08
3194,399,2018-08-08
3195,393,2018-08-08
3196,394,2018-08-08
3197,34,2018-08-08
3198,13,2018-08-08
3199,378,2018-08-08
3200,112,2018-08-08
3201,292,2018-08-08
3202,186,2018-08-08
3203,339,2018-08-08
3204,148,2018-08-08
3205,95,2018-08-08
3206,138,2018-08-08
3207,233,2018-08-08
3208,253,2018-08-09
3209,40,2018-08-09
3210,128,2018-08-09
3211,73,2018-08-09
3212,277,2018-08-09
3213,6,2018-08-09
3214,318,2018-08-09
3215,106,2018-08-09
3216,132,2018-08-09
3217,235,2018-08-09
3218,109,2018-08-09
3219,215,2018-08-09
3220,314,2018-08-09
3221,20,2018-08-09
3222,378,2018-08-09
3223,157,2018-08-09
3224,286,2018-08-09
3225,198,2018-08-09
3226,55,2018-08-09
3227,317,2018-08-09
3228,162,2018-08-10
3229,91,2018-08-10
3230,140,2018-08-10
3231,77,2018-08-10
3232,162,2018-08-10
3233,348,2018-08-11
3234,296,2018-08-11
3235,342,2018-08-11
3236,384,2018-08-11
3237,326,2018-08-11
3238,367,2018-08-11
3239,65,2018-08-11
3240,122,2018-08-11
3241,50,2018-08-11
3242,160,2018-08-11
3243,228,2018-08-11
3244,380,2018-08-11
3245,287,2018-08-11
3246,98,2018-08-11
3247,179,2018-08-11
3248,343,2018-08-11
3249,289,2018-08-11
3250,296,2018-08-11
3251,217,2018-08-11
3252,66,2018-08-11
3253,49,2018-08-11
3254,217,2018-08-11
3255,46,2018-08-11
3256,125,2018-08-11
3257,257,2018-08-11
3258,113,2018-08-11
3259,345,2018-08-11
3260,216,2018-08-12
3261,219,2018-08-12
3262,312,2018-08-12
3263,296,2018-08-13
3264,334,2018-08-13
3265,360,2018-08-13
3266,238,2018-08-13
3267,65,2018-08-13
3268,249,2018-08-13
3269,298,2018-08-13
3270,187,2018-08-13
3271,317,2018-08-13
3272,350,2018-08-13
3273,284,2018-08-13
3274,37,2018-08-13
3275,152,2018-08-13
3276,61,2018-08-13
3277,95,2018-08-13
3278,255,2018-08-13
3279,396,2018-08-13
3280,307,2018-08-13
3281,24,2018-08-13
3282,42,2018-08-13
3283,81,2018-08-13
3284,1,2018-08-14
3285,113,2018-08-14
3286,335,2018-08-14
3287,267,2018-08-14
3288,109,2018-08-14
3289,343,2018-08-14
3290,299,2018-08-14
3291,90,2018-08-14
3292,220,2018-08-14
3293,138,2018-08-14
3294,90,2018-08-14
3295,374,2018-08-14
3296,31,2018-08-14
3297,321,2018-08-14
3298,376,2018-08-14
3299,73,2018-08-14
3300,62,2018-08-15
3301,163,2018-08-15
3302,108,2018-08-15
3303,388,2018-08-15
3304,135,2018-08-15
3305,154,2018-08-15
3306,213,2018-08-15
3307,37,2018-08-15
3308,14,2018-08-15
3309,26,2018-08-15
3310,175,2018-08-15
3311,249,2018-08-15
3312,111,2018-08-15
3313,245,2018-08-15
3314,318,2018-08-15
3315,271,2018-08-15
3316,287,2018-08-15
3317,392,2018-08-15
3318,230,2018-08-15
3319,18,2018-08-15
3320,240,2018-08-15
3321,357,2018-08-15
3322,354,2018-08-15
3323,85,2018-08-15
3324,225,2018-08-15
3325,357,2018-08-16
3326,48,2018-08-16
3327,101,2018-08-16
3328,261,2018-08-16
3329,314,2018-08-16
3330,52,2018-08-16
3331,195,2018-08-16
3332,323,2018-08-16
3333,360,2018-08-16
3334,163,2018-08-16
3335,132,2018-08-16
3336,188,2018-08-16
3337,124,2018-08-16
3338,75,2018-08-16
3339,311,2018-08-16
3340,165,2018-08-16
3341,210,2018-08-16
3342,254,2018-08-16
3343,229,2018-08-16
3344,265,2018-08-17
3345,272,2018-08-17
3346,201,2018-08-17
3347,179,2018-08-17
3348,295,2018-08-17
3349,384,2018-08-17
3350,27,2018-08-17
3351,39,2018-08-17
3352,376,2018-08-17
3353,218,2018-08-17
3354,208,2018-08-17
3355,229,2018-08-17
3356,62,2018-08-17
3357,291,2018-08-17
3358,94,2018-08-17
3359,32,2018-08-17
3360,22,2018-08-17
3361,132,2018-08-18
3362,291,2018-08-18
3363,115,2018-08-18
3364,204,2018-08-18
3365,282,2018-08-18
3366,346,2018-08-18
3367,342,2018-08-18
3368,39,2018-08-18
3369,216,2018-08-18
3370,107,2018-08-18
3371,297,2018-08-18
3372,224,2018-08-18
3373,56,2018-08-18
3374,19,2018-08-18
3375,253,2018-08-19
3376,118,2018-08-20
3377,371,2018-08-20
3378,372,2018-08-20
3379,382,2018-08-20
3380,170,2018-08-20
3381,193,2018-08-20
3382,313,2018-08-20
3383,77,2018-08-20
3384,40,2018-08-20
3385,324,2018-08-20
3386,71,2018-08-20
3387,100,2018-08-20
3388,285,2018-08-20
3389,73,2018-08-20
3390,354,2018-08-20
3391,71,2018-08-20
3392,192,2018-08-20
3393,315,2018-08-20
3394,345,2018-08-20
3395,393,2018-08-20
3396,199,2018-08-20
3397,201,2018-08-20
3398,40,2018-08-20
3399,12,2018-08-20
3400,369,2018-08-20
3401,107,2018-08-20
3402,231,2018-08-20
3403,41,2018-08-20
3404,268,2018-08-21
3405,294,2018-08-21
3406,233,2018-08-21
3407,28,2018-08-21
3408,368,2018-08-21
3409,23,2018-08-21
3410,329,2018-08-21
3411,168,2018-08-21
3412,112,2018-08-21
3413,343,2018-08-21
3414,61,2018-08-21
3415,46,2018-08-21
3416,35,2018-08-21
3417,158,2018-08-21
3418,361,2018-08-21
3419,212,2018-08-21
3420,251,2018-08-21
3421,179,2018-08-21
3422,251,2018-08-21
3423,221,2018-08-21
3424,210,2018-08-21
3425,130,2018-08-21
3426,160,2018-08-21
3427,320,2018-08-21
3428,346,2018-08-21
3429,1,2018-08-21
3430,340,2018-08-22
3431,20,2018-08-22
3432,21,2018-08-22
3433,398,2018-08-22
3434,15,2018-08-22
3435,145,2018-08-23
3436,363,2018-08-23
3437,83,2018-08-23
3438,343,2018-08-23
3439,31,2018-08-23
3440,34,2018-08-23
3441,257,2018-08-23
3442,373,2018-08-23
3443,271,2018-08-23
3444,363,2018-08-23
3445,293,2018-08-23
3446,177,2018-08-23
3447,63,2018-08-24
3448,161,2018-08-24
3449,280,2018-08-24
3450,77,2018-08-24
3451,219,2018-08-24
3452,325,2018-08-24
3453,2,2018-08-24
3454,277,2018-08-24
3455,328,2018-08-24
3456,321,2018-08-24
3457,315,2018-08-24
3458,240,2018-08-24
3459,274,2018-08-24
3460,236,2018-08-24
3461,92,2018-08-24
3462,116,2018-08-24
3463,189,2018-08-24
3464,23,2018-08-24
3465,236,2018-08-24
3466,83,2018-08-24
3467,195,2018-08-24
3468,53,2018-08-24
3469,269,2018-08-24
3470,86,2018-08-24
3471,235,2018-08-24
3472,275,2018-08-24
3473,397,2018-08-24
3474,299,2018-08-24
3475,291,2018-08-24
3476,111,2018-08-25
3477,8,2018-08-25
3478,242,2018-08-25
3479,70,2018-08-26
3480,27,2018-08-26
3481,349,2018-08-26
3482,228,2018-08-26
3483,167,2018-08-26
3484,192,2018-08-26
3485,382,2018-08-26
3486,188,2018-08-26
3487,173,2018-08-26
3488,378,2018-08-26
3489,131,2018-08-26
3490,343,2018-08-26
3491,97,2018-08-26
3492,10,2018-08-26
3493,165,2018-08-26
3494,96,2018-08-26
3495,233,2018-08-26
3496,249,2018-08-26
3497,186,2018-08-26
3498,51,2018-08-26
3499,261,2018-08-26
3500,256,2018-08-26
3501,386,2018-08-26
3502,46,2018-08-26
3503,131,2018-08-26
3504,378,2018-08-26
3505,267,2018-08-26
3506,103,2018-08-26
3507,87,2018-08-26
3508,349,2018-08-27
3509,182,2018-08-27
3510,318,2018-08-27
3511,109,2018-08-27
3512,252,2018-08-27
3513,301,2018-08-27
3514,204,2018-08-27
3515,338,2018-08-27
3516,132,2018-08-27
3517,300,2018-08-27
3518,46,2018-08-27
3519,118,2018-08-27
3520,297,2018-08-27
3521,138,2018-08-27
3522,259,2018-08-27
3523,42,2018-08-27
3524,195,2018-08-27
3525,53,2018-08-27
3526,19,2018-08-27
3527,154,2018-08-27
3528,203,2018-08-27
3529,327,2018-08-27
3530,351,2018-08-27
3531,190,2018-08-27
3532,87,2018-08-27
3533,175,2018-08-27
3534,47,2018-08-27
3535,180,2018-08-27
3536,142,2018-08-28
3537,376,2018-08-28
3538,84,2018-08-28
3539,319,2018-08-28
3540,154,2018-08-28
3541,385,2018-08-28
3542,14,2018-08-28
3543,29,2018-08-28
3544,379,2018-08-28
3545,43,2018-08-28
3546,387,2018-08-29
3547,371,2018-08-29
3548,140,2018-08-29
3549,302,2018-08-29
3550,246,2018-08-29
3551,63,2018-08-29
3552,313,2018-08-29
3553,255,2018-08-30
3554,231,2018-08-30
3555,346,2018-08-30
3556,296,2018-08-30
3557,327,2018-08-30
3558,313,2018-08-30
3559,111,2018-08-30
3560,263,2018-08-30
3561,102,2018-08-30
3562,372,2018-08-30
3563,366,2018-08-30
3564,150,2018-08-30
3565,392,2018-08-30
3566,387,2018-08-30
3567,357,2018-08-30
3568,219,2018-08-30
3569,156,2018-08-30
3570,20,2018-08-30
3571,123,2018-08-30
3572,84,2018-08-30
3573,232,2018-08-30
3574,4,2018-08-30
3575,262,2018-08-30
3576,333,2018-08-30
3577,275,2018-08-30
3578,181,2018-08-30
3579,175,2018-08-31
3580,277,2018-08-31
3581,166,2018-08-31
3582,258,2018-08-31
3583,260,2018-08-31
3584,381,2018-08-31
3585,340,2018-08-31
3586,327,2018-08-31
3587,300,2018-08-31
3588,218,2018-08-31
3589,172,2018-08-31
3590,349,2018-08-31
3591,319,2018-08-31
3592,172,2018-09-01
3593,295,2018-09-01
3594,244,2018-09-01
3595,330,2018-09-01
3596,339,2018-09-01
3597,397,2018-09-01
3598,296,2018-09-01
3599,344,2018-09-01
3600,209,2018-09-01
3601,174,2018-09-01
3602,326,2018-09-01
3603,344,2018-09-01
3604,370,2018-09-01
3605,106,2018-09-01
3606,17,2018-09-01
